repetition,region,hemisphere,F,p_value,np2,sample_size,metric,test,analysis,study,timepoint_x,NPVR,num,anat,n,timepoint_y,NPVR_CI_low,NPVR_CI_high,significant,std_F,std_p,std_p_low,std_p_high,proba_significant,r,std_r
16,Left-Cerebellum-White-Matter,,,0.6813103668472158,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5406572131370063,0.0393840135776137,0.0728447020046204,390,hc & pd,0.5301277429768106,0.5513997846092439,False,,0.3927229739134017,0.3850745698330208,0.40052617067753205,0.14658098071196834,0.04157247442506019,0.053486761322027475
16,Left-Cerebellum-Cortex,,,0.19440317194319406,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3673318499335827,0.0094609679413408,0.0257559151025196,390,hc & pd,0.3601779460203744,0.3746305385593104,False,,0.12267483640699127,0.12028570518305073,0.12511232020620064,0.08765588615121384,-0.13085270431852436,0.036058546135629164
16,Left-Thalamus,,,0.8214695775697588,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5204235988066399,0.0263912703745696,0.0507111330752223,390,hc & pd,0.510288184682594,0.5307641391160552,False,,0.40155229245218677,0.3937319346017829,0.40953092308300626,0.1785304224272968,0.022849857752826132,0.05151616079202986
16,Left-Caudate,,,0.4047209859405738,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.452558734995989,0.0168429187216333,0.0372170890078667,390,hc & pd,0.4437450105508319,0.4615508365308442,False,,0.2510626732359945,0.24617314829867076,0.2560511551164078,0.05662565443753737,-0.08423274071485938,0.04465074206196272
16,Left-Putamen,,,0.4825951556946031,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5934137200498346,0.0254773642865596,0.0429335612335016,390,hc & pd,0.581856800237998,0.6052045352749822,False,,0.3649958516227579,0.35788744201520284,0.3722481252036045,0.1789962414983962,-0.07101761241877923,0.05860835661120767
16,Left-Pallidum,,,0.8048575618651345,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5578097255531542,0.0380447531849873,0.0682038183311703,390,hc & pd,0.5469462047907104,0.5688931083307469,False,,0.4281708806655368,0.41983211739393683,0.4366784084966967,0.19514243813192111,-0.0250172085658571,0.055214106635577666
16,3rd-Ventricle,,,0.8050926362628211,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4002621020410591,0.0252802645398518,0.0631592759118089,390,hc & pd,0.392466871056819,0.4082150972741302,False,,0.30726205003293017,0.30127802446447366,0.31336718366100685,0.04332091055260461,-0.02498646211926473,0.03961948021207287
16,4th-Ventricle,,,0.1903610848593923,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4418529063488977,0.0303452343404945,0.0686772315050322,390,hc & pd,0.4332476813014008,0.4506322887585541,False,,0.14524285453770136,0.14241420402555363,0.14812875286253824,0.16106632910835417,-0.13203705710819882,0.043366916496609044
16,Brain-Stem,,,0.21717877021214976,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4276468446979438,0.01328770857307,0.0310716862238407,390,hc & pd,0.4193182871924921,0.4361439602129464,False,,0.15511053770490155,0.15208971094330279,0.15819250164971596,0.11948914141197688,-0.12449092697000481,0.042013947607041906
16,Left-Hippocampus,,,0.7423044937177807,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.610305954456862,0.0232723144368352,0.0381322093728322,390,hc & pd,0.5984200530392945,0.6224324094016581,False,,0.45729406300932357,0.448388116553984,0.4663802529950339,0.2576955062792748,-0.03328973251538475,0.06039580078303925
16,Left-Amygdala,,,0.862703792859701,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5926464814872665,0.0469547775480259,0.0792289822259491,390,hc & pd,0.5811045038890064,0.6044220520899539,False,,0.4622330390941875,0.453230904518087,0.47141736390969785,0.13729620713735452,0.017512185107446572,0.05867174705326825
16,CSF,,,0.6166482315977326,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5974901055104201,0.04999787621757,0.0836798396432995,390,hc & pd,0.5858537968029474,0.6093619163481199,False,,0.41614369022737885,0.40803916029208226,0.4244122441768393,0.20515099539323273,0.05066544936406407,0.059084355271511284
16,Left-Accumbens-area,,,0.9560647229868882,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5442618871361837,0.081005684064671,0.1488358563758883,390,hc & pd,0.5336622148101993,0.5550760815649441,False,,0.4303855117180829,0.42200361780655626,0.4389370430912072,0.0439352770101674,-0.005579360349229018,0.053889118244553065
16,Left-VentralDC,,,0.31308741116495714,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.518629501010731,0.0229529828958855,0.044256994349827,390,hc & pd,0.508529027508483,0.528934393550483,False,,0.24375331640057138,0.23900614349854604,0.24859656524549983,0.13993263261151648,-0.10189471130580192,0.05108469529572258
16,Left-vessel,,,0.5868308374636484,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.9169776480491044,0.8206685305389285,0.8949711394655299,390,hc & pd,0.89911921844141,0.935197506553268,False,,0.6241845080482539,0.6120283174116461,0.636586722476627,0.4131691625334071,0.05499368248708491,0.09065691769752228
16,Left-choroid-plexus,,,0.6408820573136804,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6322591741813464,0.0962644965045809,0.1522548037823649,390,hc & pd,0.6199457268689078,0.6448218279341963,False,,0.4478791435096886,0.43915655558822836,0.4567782640488576,0.27379382691546283,-0.04721415997741463,0.06253317128845308
16,Right-Lateral-Ventricle,,,0.690886744790516,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1884897402528028,0.0106541105529863,0.0565235568720981,390,hc & pd,0.1848188429684047,0.1922349312116,False,,0.13765646200534967,0.13497555888628576,0.14039162274264497,2.4655759461980586e-08,-0.04025517943268868,0.018648137468527993
16,Right-Inf-Lat-Vent,,,0.04786000971115952,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6076548439411439,0.1008170419709849,0.1659116897959754,390,hc & pd,0.595820573739046,0.6197286227290261,True,,0.06464021799292338,0.06338132931083981,0.06592458476894572,0.6853006904418937,-0.19838386560564464,0.05897094399193297
16,Right-Cerebellum-White-Matter,,,0.582559101247816,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5828623229957879,0.0436856908468538,0.0749502740584066,390,hc & pd,0.5715108949775118,0.594443487569412,False,,0.3953729178547502,0.38767290527830445,0.4032287675965819,0.17459686428720944,0.05562177642299328,0.05762262641822421
16,Right-Cerebellum-Cortex,,,0.6680365215527405,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3696342571946054,0.0099111068877311,0.0268132801406259,390,hc & pd,0.3624355131720589,0.376978693428908,False,,0.266403244244607,0.26121495683681084,0.27169653511763275,0.009374977950766665,-0.04340997807107493,0.036564744606860225
16,Right-Thalamus,,,0.021192608059284995,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4915500127265285,0.0245322038689191,0.0499078491176186,390,hc & pd,0.4819769208200747,0.5013168502264952,True,,0.025557741011871405,0.025059995925321876,0.026065559742145868,0.8840565809150949,-0.2302428503061931,0.047363077795573104
16,Right-Caudate,,,0.18204461785102305,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5109226384487832,0.0231209560452689,0.0452533403402649,390,hc & pd,0.500972258531533,0.5210743997255338,False,,0.16235522233954627,0.1591933030542061,0.16558113431758847,0.23959629627910653,-0.13453247245208863,0.05012898539038757
16,Right-Putamen,,,0.13778138556558014,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6574161173265474,0.0317093910138104,0.048233364193686,390,hc & pd,0.644612730592729,0.6704786261690803,False,,0.16828015504061353,0.1650028458176915,0.17162379228239563,0.4390644075210968,0.14945449074296857,0.064362800109595
16,Right-Pallidum,,,0.8661404057083644,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.572812572781918,0.0389047542958497,0.0679188204736938,390,hc & pd,0.5616568668263893,0.5841940541601137,False,,0.4471057022382542,0.4383981773300865,0.4559894549104344,0.13385959428869118,0.01706967912283558,0.05670863263772909
16,Right-Hippocampus,,,0.5043648140957933,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6302122361696282,0.0212491968664773,0.0337175250604907,390,hc & pd,0.6179386536221283,0.6427342183521081,False,,0.39713753080032865,0.3894031518288671,0.4050284424635183,0.22805083416174488,-0.06753659642889566,0.06225783718060501
16,Right-Amygdala,,,0.9867498584093104,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.580230428886389,0.0363417528233613,0.0626333108608427,390,hc & pd,0.5689302578379939,0.5917592991228794,False,,0.45947805016059184,0.4505295698649912,0.4686076348102351,0.013250141587745165,-0.0016818797835143789,0.05745129209524543
16,Right-Accumbens-area,,,0.357345204762032,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5362698339922046,0.0611908697066784,0.1141046276109723,390,hc & pd,0.5258258094279692,0.5469252305726741,False,,0.2750601292073162,0.2697032462279078,0.2805254277835209,0.13934638643164413,0.09301322121556274,0.05286843659948144
16,Right-VentralDC,,,0.6765823696329397,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.522789522649814,0.0240096210969952,0.0459259798767578,390,hc & pd,0.512608031410911,0.5331770726085333,False,,0.3787049711577457,0.37132957211296724,0.38622963765752066,0.12113786017504555,0.04222539535338076,0.05171770846453764
16,Right-vessel,,,0.3222853816232911,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7054345090335055,0.6783963641930024,0.9616716442217332,390,hc & pd,0.6916959489396844,0.7194511177980589,False,,0.33806753733682315,0.3314835651636509,0.34478475962488286,0.33894913606108773,0.09998601496266803,0.06949840313227074
16,Right-choroid-plexus,,,0.2480843961217817,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5814554113331754,0.0842754513827903,0.1449388031140023,390,hc & pd,0.5701313833643383,0.5930086213198199,False,,0.23234463103334022,0.2278196458858152,0.2369611953636006,0.24202813215525848,-0.1165728019299126,0.057180142860654794
16,WM-hypointensities,,,0.1084502195749011,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7021222019024588,0.6615241233620535,0.9421780447471944,390,hc & pd,0.6884481500372349,0.7160729968847697,False,,0.1483512093105574,0.14546202260646984,0.15129886899267778,0.5251996212706983,0.16149463489989732,0.06860790329141762
16,Optic-Chiasm,,,0.08373075501900729,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7423883909393134,0.1937340610940024,0.260960520744241,390,hc & pd,0.727930142312026,0.7571392536967922,False,,0.12683624342874256,0.12436606748738169,0.12935641217373645,0.6037634214530664,-0.17381005807402147,0.07238856228823086
16,CC_Posterior,,,0.1526856417275387,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.9292757386289316,0.1135149153427008,0.1221541794582763,390,hc & pd,0.911177799819027,0.9477399536566296,False,,0.25785797820025746,0.25283611255034893,0.26298147917868786,0.6181832424876532,0.14407501191126376,0.09105202642059282
16,CC_Mid_Posterior,,,0.8305837145760366,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7465825219814721,0.0838638368347153,0.1123302975431784,390,hc & pd,0.7320425913261209,0.7614167198936286,False,,0.577575372823412,0.5663269098312668,0.5890514885070612,0.16941628542101894,0.021665174290393514,0.07390533403394786
16,CC_Central,,,0.7481162056592782,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6789315102001462,0.0843430005565203,0.1242290264767006,390,hc & pd,0.6657091043878012,0.6924215184639053,False,,0.5100178879596337,0.5000851283442058,0.5201516723250288,0.25188379433777736,-0.03251270256924729,0.06718869671499184
16,CC_Mid_Anterior,,,0.34467566428132523,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.664023666368263,0.0778951924417395,0.1173078557090756,390,hc & pd,0.6510915955278125,0.6772174636984221,False,,0.33268737283963734,0.32620818107104227,0.33929769411863053,0.2837613162835672,-0.09548102606654914,0.06544775336397339
16,CC_Anterior,,,0.5836468128711939,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.8272891248246738,0.0550077641462893,0.0664915837712082,390,hc & pd,0.8111774075627266,0.8437269200407376,False,,0.5616757905488667,0.5507369769483352,0.5728359899831573,0.4163531871258617,0.05546164526958922,0.08178774916959099
16,BrainSegVol,,,0.3736580721507714,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2308937198079375,0.0034063546802356,0.0147529117858603,390,hc & pd,0.2263969916152478,0.2354814553032911,False,,0.12186245896809482,0.11948914905161831,0.1242838012593622,0.00010647881927351633,-0.08991428310029555,0.0227692830445433
16,BrainSegVolNotVent,,,0.4195205002271406,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2259511761218401,0.0035163922666224,0.0155626198853076,390,hc & pd,0.2215507055300732,0.2304407059010532,False,,0.12811751864187693,0.12562238946065185,0.1306631456443734,3.1268687458543765e-05,-0.081616666021893,0.02229786093508945
16,lhCortexVol,,,0.3043194849296167,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2090627907936135,0.0055975705198605,0.0267745900579048,390,hc & pd,0.204991226845551,0.2132167573323282,False,,0.09638387823329504,0.09450677173194473,0.09829897466692061,0.00010503107794192988,-0.10374831016191781,0.02058859341628604
16,rhCortexVol,,,0.22469352149114724,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1692788233025303,0.0047994374043694,0.0283522611436875,390,hc & pd,0.1659820646994682,0.1726423035518965,False,,0.06295371230203675,0.06172766885148936,0.06420456910633862,6.1023479912762425e-05,-0.12249643049991342,0.01663487247255104
16,CortexVol,,,0.2518627388108007,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1419785270211943,0.0038332543593074,0.0269988317228792,390,hc & pd,0.1392134503194813,0.1447995648932289,False,,0.05735112291576408,0.05623419166483072,0.05849065924666947,2.892631111927523e-07,-0.11565273645194975,0.01396363589561026
16,lhCerebralWhiteMatterVol,,,0.9213994106643728,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3035872376913366,0.0077970312503649,0.0256830007402761,390,hc & pd,0.2976747802550624,0.3096193547513043,False,,0.23924390438374946,0.23458455370644876,0.24399755360860184,0.038435992802407726,-0.00999249602244269,0.030058114984484623
16,rhCerebralWhiteMatterVol,,,0.7638607732488529,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2923462757670543,0.0077398449485129,0.0264749223440771,390,hc & pd,0.2866527396182016,0.2981550408880223,False,,0.22106689061739876,0.2167615430300481,0.22545937223957752,0.001104462297742714,0.030416944878774072,0.028933201008561907
16,CerebralWhiteMatterVol,,,0.9169621583949381,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2327052635804351,0.0058338743266614,0.0250697996121816,390,hc & pd,0.2281732550000378,0.2373289934877345,False,,0.18327825267362863,0.17970885075750045,0.18691989414407054,0.002927731192687347,0.010558566668031502,0.02303997010350228
16,SubCortGrayVol,,,0.23149698247507283,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.429201747094905,0.0083756581745378,0.0195145015863269,390,hc & pd,0.420842907373674,0.4377297576941233,False,,0.16313438260425664,0.15995728892642164,0.1663757760826443,0.10889090751585684,-0.120730812362369,0.04218644976653322
16,TotalGrayVol,,,0.19719173631502998,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1365551964669927,0.0031609476369908,0.0231477652903157,390,hc & pd,0.1338957408424647,0.1392684756433502,False,,0.04609508756072304,0.04519737115704076,0.047010972451570945,5.786441578696753e-06,-0.1300459764991289,0.01340615859291127
16,SupraTentorialVol,,,0.3817100429770305,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2445600032601116,0.0037973925536291,0.0155274472645072,390,hc & pd,0.2397971198764543,0.2494192805441948,False,,0.13082633237020766,0.12827844818520398,0.13342578206178426,0.00022810663308468353,-0.08841510170501857,0.024120215632513382
16,SupraTentorialVolNotVent,,,0.43113887274554874,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2392631990714389,0.0039347502811608,0.0164452799111242,390,hc & pd,0.2346034726239953,0.2440172316714808,False,,0.13790350258335626,0.13521778827093123,0.14064357188563745,7.350211026560844e-05,-0.07960017133291236,0.023615413603795092
16,MaskVol,,,0.6275202034787923,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1433701320509625,0.002290377463985,0.0159752762393417,390,hc & pd,0.1405779534013245,0.1462188203753173,False,,0.10063507906447758,0.09867517908287902,0.10263464459915671,9.235480400655497e-14,-0.04911015463506243,0.014178629347638604
16,BrainSegVol-to-eTIV,,,0.9167582010358576,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1639922843869211,0.0034070737656566,0.020775817462351,390,hc & pd,0.1607984828006342,0.1672507239177658,False,,0.12915647804729155,0.12664111480316828,0.13172274862097919,7.806668213914327e-06,0.010584593662248525,0.01623674613810579
16,MaskVol-to-eTIV,,,0.7811826858838209,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.0987904978786462,0.0022918380920442,0.0231989729908994,390,hc & pd,0.0968665216988251,0.1007534125655356,False,,0.07520665077164869,0.0737419774705128,0.07670096695105263,2.7490920370357128e-25,0.02812592957846607,0.00977784710775014
16,lhSurfaceHoles,,,0.7009680088314405,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6645098892685866,0.606190378216169,0.912236804908037,390,hc & pd,0.6515683490834279,0.6777133475893534,False,,0.48796031801022827,0.4784571365432934,0.49765583018406157,0.299031991165615,0.038875649410944235,0.06574654512283776
16,rhSurfaceHoles,,,0.3718474495341345,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6492047494386912,0.7112805390575099,1.0956182000709176,390,hc & pd,0.6365612816905974,0.6621041027655354,False,,0.34158529556108086,0.3349328139343157,0.34837241383541045,0.2594950282213632,0.0902540981982653,0.06401850386879084
16,SurfaceHoles,,,0.3909882550589755,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5590604234270993,0.4137834792872959,0.7401408898715449,390,hc & pd,0.5481725449281394,0.5701686569067164,False,,0.3035977588724895,0.29768509653288605,0.3096300849827348,0.15256831450517078,0.08671110064455427,0.055146734946047854
16,EstimatedTotalIntraCranialVol,,,0.55503138051496,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.0043793650819558,9.560383873559791e-05,0.0218305249611435,390,hc & pd,0.0042940755624033,0.0044663807385545,False,,0.0029010044910236727,0.0028445065113785143,0.0029586459084113884,0.0,-0.05972188904291781,0.0004328477665686477
17,Left-Lateral-Ventricle,,,0.8012097850864494,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1750509806410287,0.0098180340596584,0.0560867127033807,390,hc & pd,0.1716418074488722,0.1785291505888787,False,,0.13420590376438296,0.13159220135799132,0.1368725037433603,2.184978752402905e-08,-0.025494610947229178,0.01732699603246695
17,Left-Inf-Lat-Vent,,,0.42982764164440623,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5533218865008883,0.1140936661769373,0.206197638229071,390,hc & pd,0.542545767822864,0.5643160983017449,False,,0.3183389890099011,0.3121392365527796,0.3246642155281906,0.13867271847637805,0.07982617578128894,0.05461219420959431
17,Left-Cerebellum-White-Matter,,,0.5691441235822872,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5406572131370063,0.0393840135776137,0.0728447020046204,390,hc & pd,0.5301277429768106,0.5513997846092439,False,,0.3626294461741637,0.35556712306088345,0.3698347005364628,0.12022334933575658,0.05760821010468653,0.053444137086201285
17,Left-Cerebellum-Cortex,,,0.5462564495842646,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3673318499335827,0.0094609679413408,0.0257559151025196,390,hc & pd,0.3601779460203744,0.3746305385593104,False,,0.2413806029670758,0.23667963940932557,0.24617670725714927,0.008419548529218382,-0.061049139813474394,0.03630343177596752
17,Left-Thalamus,,,0.6813612072606289,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5204235988066399,0.0263912703745696,0.0507111330752223,390,hc & pd,0.510288184682594,0.5307641391160552,False,,0.378036703983093,0.3706743196528205,0.38554809236928356,0.11980082469287381,-0.04156546283213437,0.051485081982725986
17,Left-Caudate,,,0.514312023318865,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.452558734995989,0.0168429187216333,0.0372170890078667,390,hc & pd,0.4437450105508319,0.4615508365308442,False,,0.2881939365638014,0.28258126853373683,0.29392019691171906,0.04423332966672897,-0.06597215421176189,0.04471237178934217
17,Left-Putamen,,,0.6118662837725224,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5934137200498346,0.0254773642865596,0.0429335612335016,390,hc & pd,0.581856800237998,0.6052045352749822,False,,0.4118532355949627,0.4038322636201038,0.4200365404912019,0.19737611572078453,-0.05135326431871655,0.0586791871798343
17,Left-Pallidum,,,0.8824645326377658,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5578097255531542,0.0380447531849873,0.0682038183311703,390,hc & pd,0.5469462047907104,0.5688931083307469,False,,0.43686138085061904,0.4283533673403233,0.4455415843015603,0.11753546735928969,0.014971979012294731,0.05522520223473515
17,3rd-Ventricle,,,0.8712924111511453,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4002621020410591,0.0252802645398518,0.0631592759118089,390,hc & pd,0.392466871056819,0.4082150972741302,False,,0.3127692693858035,0.3066779889792856,0.3189838285354011,0.08865796445309698,0.016406893442724904,0.039626519156139434
17,4th-Ventricle,,,0.031838142681474654,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4418529063488977,0.0303452343404945,0.0686772315050322,390,hc & pd,0.4332476813014008,0.4506322887585541,True,,0.03295691115981649,0.032315064895311794,0.033611747468360834,0.7866571054588566,-0.2148317582557442,0.04272844234505046
17,Brain-Stem,,,0.056592321238868974,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4276468446979438,0.01328770857307,0.0310716862238407,390,hc & pd,0.4193182871924921,0.4361439602129464,False,,0.052525236556425714,0.05150229096809423,0.05356888509027151,0.571502258702155,-0.19128517889703206,0.04156145629696469
17,Left-Hippocampus,,,0.8968251286644779,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.610305954456862,0.0232723144368352,0.0381322093728322,390,hc & pd,0.5984200530392945,0.6224324094016581,False,,0.47921276179872674,0.4698799417546409,0.4887344646798582,0.1031748713325776,0.01313184428883196,0.06042408352738659
17,Left-Amygdala,,,0.8653418401961781,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5926464814872665,0.0469547775480259,0.0792289822259491,390,hc & pd,0.5811045038890064,0.6044220520899539,False,,0.46250551942931806,0.4534980782125434,0.47169525828426734,0.13465815980087742,-0.01717247528334667,0.0586720928146669
17,CSF,,,0.7181213293699604,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5974901055104201,0.04999787621757,0.0836798396432995,390,hc & pd,0.5858537968029474,0.6093619163481199,False,,0.4426261409923168,0.4340058569556732,0.4514208871633731,0.262850942202052,0.03654446581205136,0.05912081853947294
17,Left-Accumbens-area,,,0.5537167092762152,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5442618871361837,0.081005684064671,0.1488358563758883,390,hc & pd,0.5336622148101993,0.5550760815649441,False,,0.36010437711665944,0.35309123052160074,0.36725945969882967,0.12303318669310251,0.059920089537049706,0.05379312632213293
17,Left-VentralDC,,,0.8076357342800781,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.518629501010731,0.0229529828958855,0.044256994349827,390,hc & pd,0.508529027508483,0.528934393550483,False,,0.39845591518566414,0.39069586026147746,0.406373022445885,0.19236426571697743,-0.024653983181649523,0.051336363892507314
17,Left-vessel,,,0.13544265085342408,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.9169776480491044,0.8206685305389285,0.8949711394655299,390,hc & pd,0.89911921844141,0.935197506553268,False,,0.2315617313390773,0.22705199341061982,0.23616273986851444,0.6218692156393524,0.1503381119963214,0.08976240645577789
17,Left-choroid-plexus,,,0.3230908108016308,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6322591741813464,0.0962644965045809,0.1522548037823649,390,hc & pd,0.6199457268689078,0.6448218279341963,False,,0.30350581925252407,0.2975949474660871,0.3095363185713855,0.25416151199724046,-0.09982055775031771,0.06229031337362882
17,Right-Lateral-Ventricle,,,0.45977886608217566,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1884897402528028,0.0106541105529863,0.0565235568720981,390,hc & pd,0.1848188429684047,0.1922349312116,False,,0.11280190226743392,0.11060504955729122,0.11504321611263583,1.94115038346919e-07,-0.0747574627065327,0.018611040757666147
17,Right-Inf-Lat-Vent,,,0.2000223208854623,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6076548439411439,0.1008170419709849,0.1659116897959754,390,hc & pd,0.595820573739046,0.6197286227290261,False,,0.2073217113574536,0.2032840554818705,0.21144108357313446,0.3115073637582296,-0.12923545817331022,0.05966223242434179
17,Right-Cerebellum-White-Matter,,,0.19013817073747202,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5828623229957879,0.0436856908468538,0.0749502740584066,390,hc & pd,0.5715108949775118,0.594443487569412,False,,0.19142501130960868,0.187696948693363,0.19522852454424341,0.29888420741227734,0.13210290003249708,0.05720618246723068
17,Right-Cerebellum-Cortex,,,0.6787978197679337,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3696342571946054,0.0099111068877311,0.0268132801406259,390,hc & pd,0.3624355131720589,0.376978693428908,False,,0.2681061314929128,0.2628846798175705,0.27343325783049827,0.009703537761750303,-0.041919235030236666,0.03656707451292319
17,Right-Thalamus,,,0.25114722499679254,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4915500127265285,0.0245322038689191,0.0499078491176186,390,hc & pd,0.4819769208200747,0.5013168502264952,False,,0.19815407894815076,0.1942949656121804,0.202091295180345,0.15080839576622912,-0.11582623949469423,0.04834312513768841
17,Right-Caudate,,,0.06809594315959223,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5109226384487832,0.0231209560452689,0.0452533403402649,390,hc & pd,0.500972258531533,0.5210743997255338,False,,0.07342293912802769,0.07199300417509011,0.07488181390509406,0.5423622974258308,-0.18319314635701098,0.04973276089787665
17,Right-Putamen,,,0.8592729580536201,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6574161173265474,0.0317093910138104,0.048233364193686,390,hc & pd,0.644612730592729,0.6704786261690803,False,,0.5123479942193904,0.5023698550478668,0.5225280765577437,0.14072704194343538,-0.01795427580302394,0.06508340277826274
17,Right-Pallidum,,,0.4880055490091869,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.572812572781918,0.0389047542958497,0.0679188204736938,390,hc & pd,0.5616568668263893,0.5841940541601137,False,,0.35451249506507676,0.34760825214090385,0.3615564699229,0.1542954493045367,-0.070144855569761,0.05657719200039417
17,Right-Hippocampus,,,0.6983393410886956,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6302122361696282,0.0212491968664773,0.0337175250604907,390,hc & pd,0.6179386536221283,0.6427342183521081,False,,0.462125590232033,0.45312554825649404,0.4713077800957601,0.3016606589083602,0.03923466363643794,0.06235226298840635
